building_energy_0.005,building_eui_0.005,building_wui_0.005,building_ess_0.005,building_gfa_0.005,building_ghg_0.005,building_value_0.005,building_energy_0.01,building_eui_0.01,building_wui_0.01,building_ess_0.01,building_gfa_0.01,building_ghg_0.01,building_value_0.01,building_energy_0.15,building_eui_0.15,building_wui_0.15,building_ess_0.15,building_gfa_0.15,building_ghg_0.15,building_value_0.15
15952195.928461537,125.97846153846154,83.26438461538463,55.91538461538462,128374.57692307692,5.107615384615385,15205135.723076923,15025516.080921054,121.0625,50.098706140350885,59.280701754385966,124279.01754385965,4.917521929824562,14695098.153508771,10912927.348843902,126.22589465604912,73.96414276120117,57.48604048738367,87736.17303079728,5.014703060539192,7483492.539863762
15984601.51923077,126.44000000000001,85.628,55.45384615384615,128460.23846153847,5.151076923076923,15215073.8,15025516.080921054,121.0625,50.098706140350885,59.280701754385966,124279.01754385965,4.917521929824562,14695098.153508771,10911268.641372362,126.22258157389636,73.97429078694817,57.48646833013436,87730.18142994241,5.014595009596929,7483041.285316698
16068597.580620157,126.27984496124031,85.9913953488372,55.78294573643411,129184.73643410853,5.144806201550388,15300442.201550387,15025516.080921054,121.0625,50.098706140350885,59.280701754385966,124279.01754385965,4.917521929824562,14695098.153508771,10911268.641372362,126.22258157389636,73.97429078694817,57.48646833013436,87730.18142994241,5.014595009596929,7483041.285316698
16068597.580620157,126.27984496124031,85.9913953488372,55.78294573643411,129184.73643410853,5.144806201550388,15300442.201550387,15004463.161353711,121.00480349344977,49.99735807860262,59.35589519650655,124151.6593886463,4.914410480349345,14678881.895196507,10911387.935473653,126.22155677128322,73.98120932911027,57.4909300316729,87731.82565505327,5.014519627603416,7483569.156636913
16068597.580620157,126.27984496124031,85.9913953488372,55.78294573643411,129184.73643410853,5.144806201550388,15300442.201550387,15004463.161353711,121.00480349344977,49.99735807860262,59.35589519650655,124151.6593886463,4.914410480349345,14678881.895196507,10911387.935473653,126.22155677128322,73.98120932911027,57.4909300316729,87731.82565505327,5.014519627603416,7483569.156636913
15996038.792307692,127.15153846153846,86.14776923076924,55.5,128404.08461538462,5.167076923076923,15233101.492307693,15004463.161353711,121.00480349344977,49.99735807860262,59.35589519650655,124151.6593886463,4.914410480349345,14678881.895196507,10911387.935473653,126.22155677128322,73.98120932911027,57.4909300316729,87731.82565505327,5.014519627603416,7483569.156636913
16020555.868421052,126.83609022556392,84.1651879699248,55.70676691729323,128929.17293233082,5.11015037593985,15536513.120300751,14963890.338126361,120.98235294117647,50.0428540305011,59.37690631808279,123856.42919389978,4.917755991285403,14698575.28976035,10909793.536927508,126.20717234757561,73.99504176668266,57.492078732597214,87721.848343735,5.014311089774364,7482904.09918387
15823563.581060605,126.07348484848485,84.19424242424242,56.11363636363637,128506.32575757576,5.077803030303031,15510745.795454545,14943261.976086957,120.93891304347825,49.98915217391305,59.38913043478261,123704.97608695652,4.916413043478261,14678331.647826087,10909793.536927508,126.20717234757561,73.99504176668266,57.492078732597214,87721.848343735,5.014311089774364,7482904.09918387
15834794.34772727,125.40075757575758,84.21075757575757,56.54545454545455,128877.32575757576,5.059318181818182,15537203.75,14932071.313232103,120.84837310195228,49.901908893709326,59.409978308026034,123704.53145336226,4.9114967462039045,14686562.924078092,10909301.606241597,126.20886306894566,74.00168235068178,57.49116573842904,87716.09856923373,5.014414250048012,7482742.173324371
15550861.021052629,125.10075187969926,83.69548872180451,56.87218045112782,126758.4962406015,5.04248120300752,15313089.759398496,14933829.775541127,120.96255411255412,49.81670995670996,59.37012987012987,123633.08874458875,4.912294372294373,14686623.502164502,10910068.196494766,126.21287813310288,73.99858542206857,57.48842792663017,87721.19105925286,5.014641313742438,7483055.410832613
15550861.021052629,125.10075187969926,83.69548872180451,56.87218045112782,126758.4962406015,5.04248120300752,15313089.759398496,14933829.775541127,120.96255411255412,49.81670995670996,59.37012987012987,123633.08874458875,4.912294372294373,14686623.502164502,10910452.419679215,126.21086246638494,74.000158470995,57.49135612754514,87725.10761621206,5.01456876680753,7483619.467249327
15550861.021052629,125.10075187969926,83.69548872180451,56.87218045112782,126758.4962406015,5.04248120300752,15313089.759398496,14933829.775541127,120.96255411255412,49.81670995670996,59.37012987012987,123633.08874458875,4.912294372294373,14686623.502164502,10910352.354941888,126.21126692920949,74.00280856786091,57.49111516665066,87724.12068965517,5.014563442512728,7483938.94371338
15524761.666153846,124.55846153846154,84.59323076923077,57.684615384615384,126676.68461538461,5.030384615384616,15316476.046153845,14918327.912742982,120.8915766738661,49.758099352051836,59.42548596112311,123556.27213822895,4.909654427645789,14676693.429805616,10910352.354941888,126.21126692920949,74.00280856786091,57.49111516665066,87724.12068965517,5.014563442512728,7483938.94371338
15316659.061654134,124.06315789473685,83.27624060150374,58.21052631578947,125201.64661654136,5.009022556390978,15172666.060150376,14918327.912742982,120.8915766738661,49.758099352051836,59.42548596112311,123556.27213822895,4.909654427645789,14676693.429805616,10910619.782686396,126.21291314373559,73.9938845119139,57.49509992313605,87726.00158531898,5.014573405073021,7485521.809473482
15316659.061654134,124.06315789473685,83.27624060150374,58.21052631578947,125201.64661654136,5.009022556390978,15172666.060150376,14935052.904094828,120.86012931034483,49.67506465517242,59.4073275862069,123749.72629310345,4.907823275862069,14701311.655172413,10910619.782686396,126.21291314373559,73.9938845119139,57.49509992313605,87726.00158531898,5.014573405073021,7485521.809473482
15287924.848484848,124.1651515151515,83.77833333333334,58.25,124301.16666666667,4.996212121212121,15215480.954545455,14949122.616198704,120.86393088552916,49.71021598272139,59.412526997840175,123864.31533477321,4.9082505399568035,14719413.300215982,10910619.782686396,126.21291314373559,73.9938845119139,57.49509992313605,87726.00158531898,5.014573405073021,7485521.809473482
15209429.589473685,123.93233082706767,83.32375939849624,58.443609022556394,123757.54887218046,4.995864661654136,15137802.90225564,14949122.616198704,120.86393088552916,49.71021598272139,59.412526997840175,123864.31533477321,4.9082505399568035,14719413.300215982,10910619.782686396,126.21291314373559,73.9938845119139,57.49509992313605,87726.00158531898,5.014573405073021,7485521.809473482
14981517.324812032,123.59473684210525,83.26796992481202,58.69172932330827,122360.67669172933,4.988045112781955,14928573.20300752,14949122.616198704,120.86393088552916,49.71021598272139,59.412526997840175,123864.31533477321,4.9082505399568035,14719413.300215982,10910619.782686396,126.21291314373559,73.9938845119139,57.49509992313605,87726.00158531898,5.014573405073021,7485521.809473482
14917828.21791045,123.38432835820896,82.95231343283582,58.94776119402985,121951.63432835821,4.989402985074627,14868019.298507463,14949122.616198704,120.86393088552916,49.71021598272139,59.412526997840175,123864.31533477321,4.9082505399568035,14719413.300215982,10910619.782686396,126.21291314373559,73.9938845119139,57.49509992313605,87726.00158531898,5.014573405073021,7485521.809473482
14839064.37218045,123.43383458646618,83.28428571428572,58.82706766917293,121234.21804511278,4.997368421052632,14857300.64661654,14949122.616198704,120.86393088552916,49.71021598272139,59.412526997840175,123864.31533477321,4.9082505399568035,14719413.300215982,10910619.782686396,126.21291314373559,73.9938845119139,57.49509992313605,87726.00158531898,5.014573405073021,7485521.809473482
14839064.37218045,123.43383458646618,83.28428571428572,58.82706766917293,121234.21804511278,4.997368421052632,14857300.64661654,14949122.616198704,120.86393088552916,49.71021598272139,59.412526997840175,123864.31533477321,4.9082505399568035,14719413.300215982,10910619.782686396,126.21291314373559,73.9938845119139,57.49509992313605,87726.00158531898,5.014573405073021,7485521.809473482
14864145.146268658,123.17910447761194,82.73776119402986,58.850746268656714,121849.67910447762,4.991044776119403,14917240.567164179,14976409.979956899,120.88577586206897,49.647629310344826,59.383620689655174,124051.6400862069,4.908599137931035,14744145.060344828,10910619.782686396,126.21291314373559,73.9938845119139,57.49509992313605,87726.00158531898,5.014573405073021,7485521.809473482
15094740.65,123.70530303030303,82.5801515151515,58.28030303030303,123425.00757575757,5.015681818181818,15081004.143939395,14974723.691827957,120.84107526881722,49.586,59.43440860215054,124089.74623655913,4.906322580645161,14745021.092473118,10908982.395831332,126.20762654884258,74.00171261166072,57.494861204495244,87715.32038228796,5.014425127269235,7483702.251752954
15173770.852307694,123.95307692307692,83.31123076923076,58.253846153846155,123742.15384615384,5.028538461538462,15090768.053846154,14923756.39051724,120.87349137931035,49.65853448275862,59.39870689655172,123570.61206896552,4.908836206896551,14670274.262931034,10910685.351815913,126.20571675634129,74.00404304381244,57.49375480399693,87729.16117409685,5.0140171022290545,7485538.455322828
15173770.852307694,123.95307692307692,83.31123076923076,58.253846153846155,123742.15384615384,5.028538461538462,15090768.053846154,14944164.409071274,120.91641468682506,49.711058315334775,59.3866090712743,123720.46652267818,4.910151187904967,14690325.611231102,10910685.351815913,126.20571675634129,74.00404304381244,57.49375480399693,87729.16117409685,5.0140171022290545,7485538.455322828
14760609.841538463,124.33692307692309,83.36515384615385,58.284615384615385,120645.26923076923,5.042461538461538,14622764.592307692,15049451.510085836,120.82811158798283,49.68476394849785,59.412017167381975,124702.78540772533,4.902188841201716,14804253.332618026,10910153.408579113,126.21246997790375,74.02654625804591,57.491785954462486,87723.36050533192,5.0142885964069555,7484887.707080411
14675591.818897635,124.67952755905513,84.4499212598425,58.503937007874015,119553.8188976378,5.042755905511813,14576205.881889764,15116787.372591004,120.84453961456103,49.61047109207708,59.44539614561028,125210.53104925054,4.903447537473233,14839833.839400427,10910153.408579113,126.21246997790375,74.02654625804591,57.491785954462486,87723.36050533192,5.0142885964069555,7484887.707080411
14675591.818897635,124.67952755905513,84.4499212598425,58.503937007874015,119553.8188976378,5.042755905511813,14576205.881889764,15150796.87204301,120.9920430107527,49.70470967741935,59.32043010752688,125352.2258064516,4.904709677419354,14868490.43655914,10908904.865565266,126.20815483623092,74.01239650369801,57.48871386034003,87714.54975506675,5.014004418403612,7483548.073576026
14901718.49609375,125.03203125,84.13562499999999,58.171875,120626.546875,5.046953125,14809966.234375,15162886.031330474,120.96030042918454,49.658755364806865,59.34549356223176,125503.35193133047,4.903497854077252,14904176.46137339,10908904.865565266,126.20815483623092,74.01239650369801,57.48871386034003,87714.54975506675,5.014004418403612,7483548.073576026
14901718.49609375,125.03203125,84.13562499999999,58.171875,120626.546875,5.046953125,14809966.234375,15214510.976508621,121.00280172413794,49.75379310344828,59.28879310344828,125921.3275862069,4.902133620689654,14954280.45474138,10908904.865565266,126.20815483623092,74.01239650369801,57.48871386034003,87714.54975506675,5.014004418403612,7483548.073576026
14550532.168939393,125.33484848484846,82.85348484848485,57.84090909090909,117734.43181818182,5.051590909090908,14436571.272727273,15228903.215283843,120.57685589519652,50.02039301310044,59.403930131004365,126044.95414847162,4.890087336244541,15001696.901746726,10906943.499971192,126.20368734396006,74.00246014979835,57.4833877472633,87699.71706356827,5.013726714038794,7482256.524294219
14550532.168939393,125.33484848484846,82.85348484848485,57.84090909090909,117734.43181818182,5.051590909090908,14436571.272727273,15228903.215283843,120.57685589519652,50.02039301310044,59.403930131004365,126044.95414847162,4.890087336244541,15001696.901746726,10906435.557777992,126.19835797964278,73.999907816401,57.487036681390435,87697.55603034377,5.013272517764547,7482219.665258306
14475044.962406015,125.11503759398492,82.49781954887217,58.097744360902254,117202.08270676692,5.0415789473684205,14363582.390977444,15231290.417543858,120.69824561403509,50.05451754385965,59.35087719298246,126002.08552631579,4.8956140350877195,15007735.594298245,10906649.878849847,126.19665898617512,73.99174923195085,57.484639016897084,87700.98967933947,5.0131883640553,7481766.627688172
14551524.157575756,125.07954545454545,82.55598484848484,58.06818181818182,117834.2803030303,5.0209090909090905,14448203.090909092,15315724.017802196,120.6734065934066,49.92837362637363,59.25934065934066,126758.25494505494,4.900989010989011,15098912.046153845,10906334.711375637,126.1962753191898,73.99874916002689,57.48555246232121,87698.56086205241,5.013204377459922,7481223.139483537
14539923.390151516,125.19924242424241,82.6005303030303,58.09848484848485,117483.53787878787,5.034090909090909,14393753.090909092,15201862.49977876,120.74823008849559,50.119004424778765,59.23451327433628,125897.16371681416,4.907853982300885,15014222.542035399,10905199.495824935,126.19232171993474,73.9958345330646,57.48737882714272,87691.06233803628,5.013088588156252,7480050.959209138
14524989.168656716,125.32686567164181,82.05529850746267,57.701492537313435,117301.66417910448,5.040373134328358,14377330.649253732,15137469.514505493,120.68769230769232,49.98156043956044,59.29450549450549,125406.62417582418,4.906945054945055,14958015.26153846,10906029.056287196,126.19839700518332,73.99252735649837,57.483586100979075,87696.02404492225,5.013270301401421,7480665.803801114
14524989.168656716,125.32686567164181,82.05529850746267,57.701492537313435,117301.66417910448,5.040373134328358,14377330.649253732,15015024.063296704,120.41472527472527,49.922769230769234,59.582417582417584,124878.03736263736,4.898351648351649,14874873.58901099,10907346.793281505,126.19757174392936,73.9951415682887,57.48027641808235,87707.81672905269,5.013079950091179,7480489.297821288
14257923.976744186,125.47364341085272,83.9608527131783,57.83720930232558,114899.93023255814,5.050000000000001,14058797.341085272,15025443.802202646,120.23920704845814,49.89321585903084,59.70704845814978,125039.88546255506,4.893766519823789,14887863.398678415,10907320.253320536,126.20541266794625,73.99574376199617,57.47063339731286,87705.17701535509,5.0135374280230325,7479778.569481766
13946176.637795271,125.84645669291338,85.16448818897639,57.70866141732284,111606.74803149606,5.080866141732284,13140502.748031495,15097929.652212387,120.22146017699116,49.87318584070797,59.76106194690266,125589.9424778761,4.882278761061947,14966142.772123894,10907005.116725842,126.2171672584205,73.99497265137703,57.46962863448805,87697.14504366183,5.01358698781307,7479691.0079646865
13946176.637795271,125.84645669291338,85.16448818897639,57.70866141732284,111606.74803149606,5.080866141732284,13140502.748031495,15118798.251662971,120.2960088691796,49.92886917960089,59.69179600886918,125722.75388026607,4.885654101995566,14983150.07317073,10906480.256495874,126.22322970639033,73.99489253502207,57.466225292650165,87691.48450393399,5.013743043561696,7479084.637689503
13897305.389147287,125.72945736434109,84.52255813953487,58.0,111384.66666666667,5.088604651162791,13103193.790697675,15142567.315777777,120.20133333333335,49.84988888888889,59.72888888888889,125972.42888888888,4.880288888888889,15015975.962222222,10906480.256495874,126.22322970639033,73.99489253502207,57.466225292650165,87691.48450393399,5.013743043561696,7479084.637689503
13864927.394615384,125.8923076923077,84.18853846153844,57.815384615384616,111035.19230769231,5.089615384615384,13078740.776923077,15142567.315777777,120.20133333333335,49.84988888888889,59.72888888888889,125972.42888888888,4.880288888888889,15015975.962222222,10906565.277952606,126.22105919600884,73.99548114746233,57.46877098723976,87693.99429147078,5.013677444113979,7478762.035306534
13814705.654545454,126.36439393939393,83.14825757575757,57.40151515151515,110301.03787878787,5.113181818181818,13007382.583333334,15137578.97104677,120.23496659242761,49.87951002227172,59.788418708240535,125950.714922049,4.883986636971047,15021715.55233853,10906189.866925733,126.22347917866054,74.00106697370947,57.469583573210514,87687.33923431204,5.0137795048934946,7478870.475340625
13814705.654545454,126.36439393939393,83.14825757575757,57.40151515151515,110301.03787878787,5.113181818181818,13007382.583333334,15135110.954362415,120.20290827740492,50.01304250559284,59.82102908277405,125890.04697986577,4.887337807606265,15015057.344519015,10905936.514506381,126.22437877770312,74.00355463877963,57.46713997889283,87684.7757363523,5.013806965365059,7478297.183536409
13745565.308208954,126.12611940298508,82.42350746268657,57.32835820895522,109894.31343283581,5.123805970149254,12931595.902985075,14990015.08539326,120.06112359550563,50.049168539325855,59.91011235955056,125170.23595505618,4.8842471910112355,14906394.2,10904813.959328538,126.2202206235012,73.99833285371703,57.465035971223024,87677.50143884892,5.013644124700241,7477193.231942446
13745565.308208954,126.12611940298508,82.42350746268657,57.32835820895522,109894.31343283581,5.123805970149254,12931595.902985075,14964890.52869955,119.92600896860986,50.02008968609865,59.99551569506726,125031.46860986546,4.876860986547085,14895998.47309417,10904813.959328538,126.2202206235012,73.99833285371703,57.465035971223024,87677.50143884892,5.013644124700241,7477193.231942446
13755478.458518518,126.18074074074075,82.0711111111111,57.14074074074074,109917.17037037037,5.1285185185185185,12936812.97037037,15013582.169642856,120.06584821428571,50.01035714285714,59.870535714285715,125346.609375,4.879866071428572,14958168.345982144,10904813.959328538,126.2202206235012,73.99833285371703,57.465035971223024,87677.50143884892,5.013644124700241,7477193.231942446
13856381.107407408,125.84444444444445,80.79237037037036,57.28148148148148,110745.92592592593,5.1162222222222224,13061192.97037037,15007496.581069041,120.04654788418706,50.01886414253898,59.83296213808463,125313.06458797328,4.878819599109132,14957399.240534522,10904813.959328538,126.2202206235012,73.99833285371703,57.465035971223024,87677.50143884892,5.013644124700241,7477193.231942446
13786465.144117646,125.71764705882352,80.55661764705881,57.345588235294116,110226.125,5.114117647058824,12996714.345588235,14961195.48716814,120.31946902654869,49.9629203539823,59.81858407079646,124875.38053097345,4.894402654867258,14922798.028761063,10904140.086903963,126.21305766094214,73.99924397966036,57.46963446224695,87677.84836419456,5.013334932361124,7476899.605967572
13719132.711594202,125.3804347826087,79.77268115942029,57.54347826086956,109932.65217391304,5.106159420289856,12943088.775362318,14946767.877092509,120.31541850220265,49.89314977973568,59.78854625550661,124750.59691629956,4.893590308370044,14912939.116740089,10904495.590520052,126.21413356361542,73.99881212819035,57.469583573210514,87680.25364613318,5.013360199577816,7477477.167818077
13672613.80212766,125.15106382978723,78.52262411347517,57.673758865248224,109900.51063829787,5.116312056737589,12945947.524822695,14861544.409070795,120.37367256637168,50.00190265486726,59.73893805309734,123875.1703539823,4.899048672566371,14846049.134955753,10904495.590520052,126.21413356361542,73.99881212819035,57.469583573210514,87680.25364613318,5.013360199577816,7477477.167818077
13694888.024475524,123.4118881118881,77.47377622377621,58.3986013986014,111189.16783216783,5.0508391608391605,12984755.951048952,14912653.272907488,120.56431718061675,52.9630396475771,59.69383259911894,124209.41629955947,4.90409691629956,14878906.627753304,10901729.409358801,126.20467460165096,74.00700902284508,57.46602034939528,87656.77639662124,5.013422921866001,7478080.657899789
13726172.747222222,123.17499999999998,77.00555555555555,58.423611111111114,111831.64583333333,5.044583333333334,13053537.159722222,14941344.70838852,120.67792494481237,53.070397350993375,59.624724061810156,124422.43929359823,4.9078587196468,14908332.690949228,10903236.039408488,126.21390435951605,74.00756577683887,57.461878240829655,87665.6697234492,5.013791050508931,7480185.461302093
13735704.008333333,122.94375000000001,76.86541666666666,58.416666666666664,112203.61805555556,5.049375,13089352.736111112,14918052.616407983,120.75099778270511,53.1940576496674,59.60088691796009,124075.48337028825,4.911308203991131,14885335.053215077,10904312.184679665,126.21883584670059,74.01916530592642,57.4590337143406,87666.33930458169,5.0136768802228415,7480360.987801364
13574108.645774646,122.34718309859157,77.17281690140844,58.99295774647887,111732.16197183098,5.034788732394366,13025230.57746479,14920499.091574278,120.7891352549889,53.18008869179601,59.569844789356985,124054.11529933481,4.912971175166297,14899045.57427938,10904312.184679665,126.21883584670059,74.01916530592642,57.4590337143406,87666.33930458169,5.0136768802228415,7480360.987801364
13641204.319014084,122.7788732394366,76.92830985915492,58.605633802816904,112045.2957746479,5.058028169014085,13082764.028169014,14902077.441592919,120.81106194690267,53.1596238938053,59.48451327433628,123891.28539823009,4.917765486725664,14883219.920353983,10905624.710444894,126.22170654367251,74.02379744402805,57.46343807052945,87674.87407514174,5.013532237916787,7482018.515806668
13845673.366896553,123.2537931034483,75.83937931034482,58.53103448275862,113841.32413793103,5.073379310344827,13769306.51724138,14938231.498458149,120.63854625550661,53.032004405286344,59.486784140969164,124513.73127753304,4.907555066079294,15058746.044052863,10906094.101950796,126.22043052085336,74.02963578704593,57.464635787045935,87679.15236402076,5.013262540841821,7482615.360753411
13847032.279054051,122.72972972972973,74.66574324324324,58.92567567567568,114088.03378378379,5.040135135135135,13867940.52027027,14731905.994642856,120.28058035714285,53.22049107142857,59.75669642857143,123470.38616071429,4.892232142857144,14956815.299107144,10906094.101950796,126.22043052085336,74.02963578704593,57.464635787045935,87679.15236402076,5.013262540841821,7482615.360753411
13859554.030821918,123.12534246575345,74.79157534246575,58.64383561643836,113809.55479452055,5.052671232876713,13906484.226027397,14762695.277333332,120.27799999999999,53.14371111111111,59.58888888888889,123725.1888888889,4.89071111111111,14992946.564444445,10906094.101950796,126.22043052085336,74.02963578704593,57.464635787045935,87679.15236402076,5.013262540841821,7482615.360753411
13916565.28150685,123.58082191780824,74.5673287671233,58.102739726027394,114235.28082191781,5.073424657534247,13946531.143835617,14733268.739955356,120.31183035714285,53.22770089285715,59.52455357142857,123416.578125,4.8913392857142854,14981102.301339285,10906434.219548294,126.21903892359444,74.02904180682364,57.46910139356079,87682.54680442096,5.013156174915906,7483256.909562711
13725900.072413791,123.05724137931034,74.19303448275862,58.3448275862069,113099.89655172414,5.047862068965518,14035157.220689654,14745315.270312501,120.50915178571428,53.20899553571428,59.41517857142857,123347.78348214286,4.895357142857143,14988680.984375,10905646.871700473,126.22572334903393,74.03801211189081,57.46698067865039,87668.73973853695,5.013481687974623,7483466.138998366
13720550.12551724,122.95931034482757,73.97489655172413,58.48275862068966,112989.94482758621,5.0390344827586215,14060214.462068966,14743067.386711711,120.31216216216218,52.95227477477477,59.513513513513516,123381.75900900901,4.8890990990990995,15019335.40990991,10906413.519909631,126.22905210536436,74.03727263987695,57.466352624495286,87674.09147279369,5.0136368006152665,7484077.845029802
13670624.14657534,122.86712328767122,73.62410958904108,58.49315068493151,112618.50684931508,5.034109589041097,14004917.102739725,14757799.969004523,120.36493212669684,52.98296380090498,59.457013574660635,123489.7963800905,4.891719457013575,15049280.366515838,10906413.519909631,126.22905210536436,74.03727263987695,57.466352624495286,87674.09147279369,5.0136368006152665,7484077.845029802
13512088.418367347,124.04829931972787,73.56972789115646,58.006802721088434,110611.21088435374,5.07530612244898,13837694.537414966,14757799.969004523,120.36493212669684,52.98296380090498,59.457013574660635,123489.7963800905,4.891719457013575,15049280.366515838,10906630.973060284,126.23183347755024,74.03751370060571,57.46553216036919,87673.98245361022,5.013712143063167,7484684.90952793
13198566.542176869,123.5374149659864,73.77428571428571,58.285714285714285,109041.04761904762,5.057551020408163,13637217.986394558,14782993.088127855,120.16278538812786,53.20748858447488,59.48858447488585,123815.66666666667,4.877123287671233,15129779.388127854,10907100.038653847,126.2347307692308,74.04045096153847,57.46317307692308,87676.38360576922,5.01381923076923,7485276.2975
13274192.383108107,123.62297297297297,73.58243243243244,58.11486486486486,109539.3918918919,5.047635135135135,13764255.006756756,14801210.885125857,120.21372997711671,53.31862700228832,59.45995423340961,123939.54691075515,4.880663615560641,15148741.926773455,10908074.371965764,126.23737257164841,74.04758222735141,57.462877476437775,87683.14863435276,5.0138940180804,7486124.100211579
13096311.203333333,122.81600000000002,72.5358,58.77333333333333,108932.82,5.0218,13610731.566666666,14816054.451494252,120.20091954022989,53.31616091954023,59.50114942528736,124089.68505747126,4.880850574712644,15160285.740229884,10907869.363068784,126.23402597402597,74.04087061087061,57.46570466570466,87684.44632034632,5.013686387686388,7487249.229822029
12989604.320394738,122.14144736842105,71.34098684210527,59.526315789473685,108376.8947368421,5.000328947368421,13570799.57236842,14762087.880555557,120.0085648148148,53.38046296296296,59.59953703703704,123966.52314814815,4.875972222222223,15125475.442129629,10909680.86998075,126.22596727622712,74.02273628488932,57.470452358036574,87702.04576515881,5.013420596727623,7489726.034071222
13073802.626973683,121.41052631578948,71.32052631578946,60.18421052631579,109175.09210526316,4.988618421052632,13674302.539473685,14815092.181566818,120.12188940092166,53.27207373271889,59.31797235023041,124267.91705069125,4.8788248847926265,15177739.380184332,10909680.86998075,126.22596727622712,74.02273628488932,57.470452358036574,87702.04576515881,5.013420596727623,7489726.034071222
12853349.051333334,121.18266666666668,71.70026666666666,60.60666666666667,107781.53333333334,4.987733333333333,13512157.333333334,14839041.92,120.23402298850576,53.28372413793103,59.202298850574714,124325.74252873563,4.881977011494253,15278036.301149426,10910048.911800943,126.2112137838098,74.00818076812013,57.47550293579748,87708.0472133988,5.012798151891424,7490059.422851092
12712973.961333333,121.05866666666668,71.68,60.8,106701.94,4.9863333333333335,13399238.253333334,14838423.882175926,120.26087962962963,53.33849537037036,59.15972222222222,124496.63194444444,4.877615740740741,15316320.233796297,10910345.440714354,126.21227495908346,74.00825936266486,57.47569076730529,87711.38514489266,5.01283431212092,7490985.813420622
12789880.775657896,120.84342105263158,71.2025657894737,60.9671052631579,107635.06578947368,4.971644736842106,13490797.94736842,14865710.959628772,120.28515081206497,53.376844547563806,59.11368909512761,124720.42691415313,4.8750348027842225,15344520.164733179,10910345.440714354,126.21227495908346,74.00825936266486,57.47569076730529,87711.38514489266,5.01283431212092,7490985.813420622
12512789.727814568,120.34503311258277,71.50132450331127,61.35099337748344,106502.51655629139,4.95066225165563,13334044.622516556,14857611.438317755,120.33434579439253,53.472850467289724,58.98598130841121,124604.63785046729,4.879509345794393,15334750.78271028,10910465.0249663,126.21124590795301,74.01520315809744,57.48016560754862,87713.03278451762,5.012758521086077,7491516.126901599
12400882.015231786,120.17814569536425,71.20139072847682,61.51655629139073,105695.55629139073,4.9552317880794705,13219363.165562915,14785416.861320756,120.07429245283019,53.622924528301894,59.028301886792455,124251.22641509434,4.870754716981132,15319957.983490566,10908852.194537045,126.18348588496,74.0225667212641,57.500529916176895,87719.67130744773,5.0120869062530105,7493282.078620291
12169271.044295302,119.41409395973155,71.49664429530202,61.75167785234899,104642.20805369127,4.926174496644295,13179505.624161074,14809630.484397162,120.02931442080379,53.644349881796686,59.12293144208038,124467.75886524822,4.86321513002364,15347079.63356974,10908484.195027465,126.17818251903248,74.01718897561916,57.5043846969259,87720.28587260288,5.011974559121134,7492084.484340368
12023829.097945206,119.50205479452057,72.1454794520548,61.85616438356164,103694.72602739726,4.9194520547945215,13183242.383561645,14748684.781861575,119.96109785202863,53.74978520286396,59.20525059665871,124116.40095465393,4.863914081145585,15318858.439140812,10910164.410294967,126.1837189126663,74.02846443030654,57.504530557162134,87728.65832851359,5.012216117216117,7492867.0709465975
12107835.038194444,119.72291666666666,72.68222222222224,61.53472222222222,104344.0,4.920694444444445,13281317.972222222,14712865.902631579,119.9421052631579,53.76997607655502,59.24162679425837,123857.34928229665,4.862870813397129,15307985.133971293,10910831.829161042,126.18764705882352,74.03408003857281,57.506268081002894,87734.34286403086,5.012396335583414,7494048.712054002
12107835.038194444,119.72291666666666,72.68222222222224,61.53472222222222,104344.0,4.920694444444445,13281317.972222222,14735800.570023982,119.87697841726617,53.80599520383693,59.35251798561151,124070.43645083933,4.860239808153477,15334616.872901678,10910831.829161042,126.18764705882352,74.03408003857281,57.506268081002894,87734.34286403086,5.012396335583414,7494048.712054002
12107057.420138888,119.8111111111111,72.66527777777777,61.5,104204.06944444444,4.928680555555555,13286958.597222222,14777011.813493976,119.98240963855422,53.79561445783133,59.262650602409636,124364.40963855422,4.86544578313253,15382276.592771085,10910831.829161042,126.18764705882352,74.03408003857281,57.506268081002894,87734.34286403086,5.012396335583414,7494048.712054002
12215083.309090909,120.16783216783217,72.86944055944055,60.79020979020979,104836.3006993007,4.926853146853147,13429676.48951049,14802892.579468599,119.96062801932366,53.63270531400967,59.231884057971016,124588.71980676329,4.86475845410628,15412710.111111112,10909425.064480664,126.18330600829397,74.03987173305045,57.505159610377085,87728.44020638442,5.012374385186614,7492065.67595718
12210453.555555556,120.07430555555558,72.45618055555555,60.736111111111114,104859.72222222222,4.921527777777778,13410371.097222222,14835908.289397592,119.87518072289156,53.552289156626514,59.29638554216867,125101.24337349397,4.860795180722891,15476321.171084337,10910394.978923507,126.18262756824538,74.05264975402721,57.50400308671747,87735.657326131,5.012594771872288,7492183.615703675
12447477.42328767,119.93493150684931,71.81335616438356,60.71232876712329,107038.01369863014,4.913356164383562,13636509.506849315,14808213.218159804,119.718401937046,53.673099273607754,59.43583535108959,124954.401937046,4.8538256658595635,15469833.380145278,10911173.727927843,126.1847771560872,74.0490439899672,57.504148176731626,87741.48702488907,5.012654833108239,7492851.465753425
