category_id,area,residential,commercial,industrial
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
4.0,0.000111109438732132,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
1.0,3.02216452650219e-05,1.0,0.0,0.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
3.0,0.00022376547236579,1.0,0.0,0.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
7.0,0.000890958070138461,0.0,0.0,1.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
3.0,0.000195063540837426,1.0,0.0,0.0
